1,0,0,0,0,0,0,0,0,0,0.0306,0.0341,0.0991,0.0309,0.5978,0.0345,0.1016,0.0518,0.0196
2,0,0,0,0,1,0,0,0,0,0.12311447706077486,0.1168554797521437,0.1336921825123615,0.13131376353508167,0.0,0.13456844213556987,0.12724541528447142,0.1189835388370783,0.11422670088251861
1,0,0,0,0,1,2,0,0,0,0.007078771915383982,0.006502592805992263,0.9294592147501852,0.007737262326117376,0.0,0.0,0.00938348835295086,0.023952588690427195,0.015886081158943122
2,0,0,1,0,1,2,0,0,0,0.1860410502090085,0.1868395096519656,0.0,0.20980696068761448,0.0,0.0,0.2128129256493354,0.102249776901038,0.102249776901038
1,0,0,1,0,1,2,2,0,0,0.28045423262216107,0.2737095664143152,0.0,0.43867859600825876,0.0,0.0,0.0,0.003509979353062629,0.00364762560220234
2,0,0,0,0,0,0,0,0,0,0.0216,0.0481,0.0909,0.029,0.6246,0.0418,0.0929,0.0268,0.0243
1,0,0,0,0,2,0,0,0,0,0.12631578947368421,0.13394890735610956,0.13130193905817175,0.12102185287780856,0.0,0.10532471529701447,0.13770390889504464,0.13277931671283472,0.1116035703293321
2,0,0,0,0,2,0,1,0,0,0.0054756456358287025,0.008172605426610004,0.007355344883949003,0.006047728015691403,0.0,0.021003595946387708,0.0,0.931350114416476,0.020594965675057208
1,0,0,0,0,2,0,1,2,0,0.1857443327880346,0.20953493806964243,0.21182519280205656,0.18733348913297498,0.0,0.10278102360364572,0.0,0.0,0.10278102360364572
2,0,0,1,0,2,0,1,2,0,0.27967792994288077,0.43376230128690385,0.0,0.2796091115546074,0.0,0.0033721010253939853,0.0,0.0,0.003578556190214025
1,0,0,0,0,0,0,0,0,0,0.0254,0.0571,0.0922,0.0424,0.568,0.0326,0.1108,0.051,0.0205
2,0,0,0,0,1,0,0,0,0,0.12137253651380828,0.12539064991389756,0.1367434147585943,0.13253396262516742,0.0,0.13106703233624595,0.1289623062695325,0.10970087378021558,0.11422922380253843
1,0,0,2,0,1,0,0,0,0,0.008399901177633205,0.005846990035411348,0.0,0.009635180762579264,0.0,0.9290949518240962,0.0072469735650168825,0.018364489829531417,0.021411512805731697
2,0,0,2,0,1,1,0,0,0,0.18683332550162116,0.18758516986983695,0.0,0.2082608899957709,0.0,0.0,0.21281894647807903,0.10225083407734599,0.10225083407734599
1,0,0,2,0,1,1,2,0,0,0.2753992290748899,0.28063050660792954,0.0,0.4366051762114537,0.0,0.0,0.0,0.00378579295154185,0.003579295154185022
2,0,0,0,0,0,0,0,0,0,0.0233,0.0426,0.082,0.034,0.6189,0.048,0.0886,0.0407,0.0219
1,0,0,0,0,2,0,0,0,0,0.11817395601680257,0.1310229799851742,0.1287373362984927,0.1266370150728935,0.0,0.11489992587101557,0.13250555967383246,0.132196688905362,0.11582653817642698
2,0,0,0,0,2,0,1,0,0,0.007740447957839262,0.009552042160737812,0.00485836627140975,0.0066699604743083,0.0,0.016469038208168644,0.0,0.9352766798418972,0.019433465085639
1,0,0,0,0,2,0,1,2,0,0.1858875310202744,0.2125766727536639,0.20957999719061665,0.1874326918574706,0.0,0.10226155358898721,0.0,0.0,0.10226155358898721
2,0,1,0,0,2,0,1,2,0,0.2795928193135704,0.0,0.43366118715179863,0.2795928193135704,0.0,0.00364536763188665,0.0,0.0,0.0035078065891739458
2,0,0,0,0,0,0,0,0,0,0.0248,0.0326,0.088,0.0428,0.5593,0.0604,0.127,0.0498,0.0153
1,0,0,0,0,2,0,0,0,0,0.11364802462801436,0.13808363263211904,0.1392380708055413,0.0999871729091842,0.0,0.11736788096459723,0.1344279117496152,0.1383401744484351,0.11890713186249359
2,0,0,1,0,2,0,0,0,0,0.019967132292522595,0.933935907970419,0.0,0.018816762530813477,0.0,0.006655710764174199,0.006737880032867708,0.007888249794576828,0.00599835661462613
1,0,2,1,0,2,0,0,0,0,0.10236367891411187,0.0,0.0,0.10236367891411187,0.0,0.1860051486075357,0.21198221390124034,0.20973554879475778,0.18754973086824245
2,0,2,1,0,2,0,1,0,0,0.0035104625550660793,0.0,0.0,0.003579295154185022,0.0,0.2791850220264317,0.0,0.43756883259911894,0.27615638766519823
1,0,0,0,0,0,0,0,0,0,0.0245,0.0572,0.0892,0.0399,0.5847,0.032,0.1063,0.0398,0.0264
2,0,0,0,0,1,0,0,0,0,0.12021961378265808,0.1199671841474189,0.13391392149438344,0.1342294585384324,0.0,0.13246245109175817,0.1253313138962514,0.12204972863814212,0.11182632841095545
1,0,0,0,2,1,0,0,0,0,0.01764802902853373,0.025647369289130792,0.006514926603991424,0.0,0.0,0.007587003133762164,0.9283358073560943,0.005855187201055583,0.008411677387431964
2,0,0,0,2,1,0,1,0,0,0.10279450508091834,0.10279450508091834,0.21071697403086187,0.0,0.0,0.21071697403086187,0.0,0.1868648852088822,0.1861121565675574
1,0,0,2,2,1,0,1,0,0,0.003315375051802735,0.003384445365381959,0.0,0.0,0.0,0.4354192568034259,0.0,0.273932863655201,0.2839480591241884
2,0,0,0,0,0,0,0,0,0,0.0226,0.0288,0.0777,0.0321,0.5786,0.0352,0.1701,0.0358,0.0191
1,0,0,0,0,2,0,0,0,0,0.10845739626227431,0.13867595818815331,0.13392461197339245,0.12296484003801077,0.0,0.12562559391827685,0.1291732657586316,0.13392461197339245,0.10725372188786823
2,0,1,0,0,2,0,0,0,0,0.019609451919921233,0.0,0.9232031506399737,0.026173285198555957,0.0,0.006974072858549393,0.008204791598293404,0.009107318674105677,0.006727929110600591
1,0,1,2,0,2,0,0,0,0,0.10248929462142958,0.0,0.0,0.10248929462142958,0.0,0.18799115335748906,0.20874311797091902,0.20949602371653098,0.18879111571220178
2,0,1,2,0,2,0,0,1,0,0.0035291675316587085,0.0,0.0,0.0031139713514635667,0.0,0.28205660507923325,0.4347104006643139,0.0,0.2765898553733306
1,0,0,0,0,0,0,0,0,0,0.0237,0.0537,0.1182,0.0268,0.5992,0.0482,0.069,0.0416,0.0196
2,0,0,0,0,1,0,0,0,0,0.11881683446938904,0.12513288724907762,0.1340128822462635,0.12863485710712275,0.0,0.12838471640297666,0.1348883747107748,0.10831092489525358,0.12181852291914201
1,0,0,0,0,1,0,2,0,0,0.02056597564988483,0.021470878578479763,0.00839091806515301,0.9298288910825929,0.0,0.007239223428759461,0.0,0.005676209279368213,0.006827903915761764
2,0,0,0,1,1,0,2,0,0,0.1025725284010891,0.1025725284010891,0.21096610646887617,0.0,0.0,0.2094639001032767,0.0,0.18721246831283447,0.18721246831283447
1,0,0,2,1,1,0,2,0,0,0.003518940178016974,0.0033809425239770922,0.0,0.0,0.0,0.43517560201476574,0.0,0.2806182294900987,0.27730628579314154
1,0,0,0,0,0,0,0,0,0,0.0349,0.0399,0.0914,0.0345,0.5905,0.0245,0.101,0.0587,0.0246
2,0,0,0,0,1,0,0,0,0,0.12594315895372232,0.11097837022132796,0.13424295774647887,0.1295271629778672,0.0,0.1392102615694165,0.13537474849094566,0.10946931589537223,0.11525402414486921
1,0,0,0,0,1,2,0,0,0,0.009416195856873822,0.006386637189879637,0.9324490297224269,0.007123556865634979,0.0,0.0,0.008679276181118481,0.01719479243429133,0.01875051174977483
2,0,0,1,0,1,2,0,0,0,0.1865619301444803,0.1865619301444803,0.0,0.21181091317155282,0.0,0.0,0.20956655912470193,0.10277271239538037,0.1027259550194043
1,0,0,1,2,1,2,0,0,0,0.28308899442494323,0.276412691857664,0.0,0.0,0.0,0.0,0.4338908390116319,0.003510220937435474,0.003097253768325418
1,0,0,0,0,0,0,0,0,0,0.0288,0.0305,0.1231,0.0378,0.5089,0.0377,0.1493,0.0596,0.0243
2,0,0,0,0,1,0,0,0,0,0.11751060445387063,0.11784199363732768,0.12778366914103922,0.1372613997879109,0.0,0.1415694591728526,0.13182661717921526,0.125,0.10120625662778367
1,0,0,0,0,1,2,0,0,0,0.008323032550473836,0.008240626287597858,0.9398434281005357,0.008570251339101772,0.0,0.0,0.007169344870210136,0.013185002060156572,0.014668314791924186
2,0,0,1,0,1,2,0,0,0,0.18664735563446086,0.18664735563446086,0.0,0.21178284432816297,0.0,0.0,0.21028779667351896,0.10231732386469819,0.10231732386469819
1,0,0,1,2,1,2,0,0,0,0.2828929259565098,0.27621800165152766,0.0,0.0,0.0,0.0,0.433663638865951,0.0035783099366914397,0.0036471235893201213
2,0,0,0,0,0,0,0,0,0,0.0284,0.0348,0.0542,0.0459,0.6741,0.0474,0.0543,0.0346,0.0263
1,0,0,0,0,2,0,0,0,0,0.13064516129032258,0.1345878136200717,0.13148148148148148,0.11881720430107527,0.0,0.1015531660692951,0.13088410991636798,0.12801672640382317,0.12401433691756272
2,0,1,0,0,2,0,0,0,0,0.018772445315050602,0.0,0.9334802481227554,0.01999673522690173,0.0,0.00603983023179889,0.007753836108390467,0.008161932745674175,0.005794972249428665
1,0,1,2,0,2,0,0,0,0,0.1033774958014555,0.0,0.0,0.1033774958014555,0.0,0.18814144429930957,0.21118678857995896,0.20815450643776823,0.18576226908005225
2,0,1,2,0,2,0,1,0,0,0.0036486300426820874,0.0,0.0,0.003510945890128046,0.0,0.27832851438799394,0.0,0.436183395291202,0.27832851438799394
2,0,0,0,0,0,0,0,0,0,0.0258,0.0275,0.0629,0.0417,0.6791,0.0325,0.076,0.0262,0.0283
1,0,0,0,0,2,0,0,0,0,0.11405598570577725,0.13305539011316259,0.13049434187016082,0.1264443120905301,0.0,0.12185824895771293,0.12733770101250744,0.13335318642048838,0.11340083382966051
2,0,0,0,0,2,0,0,1,0,0.006455303154110149,0.008252982513482596,0.006782153946723321,0.008252982513482596,0.0,0.019937898349403498,0.9365092335348913,0.0,0.01380944598790652
1,0,0,0,0,2,0,2,1,0,0.18662628145386767,0.21174277726001864,0.20950605778191986,0.1873718546132339,0.0,0.10237651444547996,0.0,0.0,0.10237651444547996
