2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325,0.025,0.02125,0.02625,0.0325,0.0375,0.02875,0.03,0.0325,0.02,0.035,0.03625,0.02625,0.03875,0.03,0.0175,0.035,0.02125,0.02875,0.0275,0.01875,0.02375,0.0175,0.02,0.02,0.02125,0.0325,0.03,0.035,0.02875,0.03,0.03625,0.02125,0.02625,0.0275,0.02875
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020481927710843374,0.02530120481927711,0.04096385542168675,0.018072289156626505,0.02289156626506024,0.03132530120481928,0.02530120481927711,0.02650602409638554,0.02289156626506024,0.027710843373493974,0.03855421686746988,0.024096385542168676,0.024096385542168676,0.0,0.014457831325301205,0.04216867469879518,0.033734939759036145,0.033734939759036145,0.01566265060240964,0.02530120481927711,0.03132530120481928,0.04578313253012048,0.020481927710843374,0.020481927710843374,0.03132530120481928,0.02650602409638554,0.021686746987951807,0.033734939759036145,0.020481927710843374,0.04457831325301205,0.020481927710843374,0.021686746987951807,0.03253012048192771,0.04096385542168675,0.04096385542168675,0.033734939759036145
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02867383512544803,0.03464755077658303,0.043010752688172046,0.021505376344086023,0.03464755077658303,0.025089605734767026,0.03345280764635603,0.02867383512544803,0.03225806451612903,0.021505376344086023,0.05137395459976105,0.021505376344086023,0.022700119474313024,0.0,0.027479091995221028,0.035842293906810034,0.022700119474313024,0.026284348864994027,0.03106332138590203,0.02867383512544803,0.04420549581839905,0.0,0.035842293906810034,0.026284348864994027,0.03464755077658303,0.02986857825567503,0.026284348864994027,0.027479091995221028,0.026284348864994027,0.02867383512544803,0.02867383512544803,0.025089605734767026,0.025089605734767026,0.022700119474313024,0.03464755077658303,0.013142174432497013
1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04275534441805225,0.03681710213776722,0.02494061757719715,0.017814726840855107,0.028503562945368172,0.029691211401425176,0.020190023752969122,0.0332541567695962,0.023752969121140142,0.030878859857482184,0.0,0.030878859857482184,0.029691211401425176,0.0,0.04513064133016627,0.06532066508313539,0.028503562945368172,0.028503562945368172,0.029691211401425176,0.035629453681710214,0.02494061757719715,0.0,0.039192399049881234,0.023752969121140142,0.023752969121140142,0.02494061757719715,0.02494061757719715,0.030878859857482184,0.027315914489311165,0.023752969121140142,0.04156769596199525,0.02494061757719715,0.019002375296912115,0.02494061757719715,0.029691211401425176,0.0344418052256532
2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02224824355971897,0.02810304449648712,0.02810304449648712,0.02810304449648712,0.02224824355971897,0.03629976580796253,0.026932084309133488,0.01873536299765808,0.02810304449648712,0.0702576112412178,0.0,0.03278688524590164,0.01756440281030445,0.0,0.03629976580796253,0.0,0.03629976580796253,0.02107728337236534,0.026932084309133488,0.04800936768149883,0.02224824355971897,0.0,0.01873536299765808,0.03278688524590164,0.02810304449648712,0.04449648711943794,0.02107728337236534,0.06206088992974239,0.04332552693208431,0.02576112412177986,0.0234192037470726,0.026932084309133488,0.02927400468384075,0.01873536299765808,0.0468384074941452,0.02810304449648712
1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03259604190919674,0.023282887077997673,0.027939464493597205,0.030267753201396973,0.027939464493597205,0.047729918509895226,0.023282887077997673,0.03608847497089639,0.05471478463329453,0.0,0.0,0.03608847497089639,0.02677532013969732,0.0,0.03841676367869616,0.0,0.03608847497089639,0.02677532013969732,0.03259604190919674,0.023282887077997673,0.023282887077997673,0.0,0.03259604190919674,0.03259604190919674,0.03608847497089639,0.03259604190919674,0.03143189755529686,0.03608847497089639,0.03958090803259604,0.03259604190919674,0.030267753201396973,0.027939464493597205,0.04307334109429569,0.023282887077997673,0.024447031431897557,0.030267753201396973
2,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02955082742316785,0.03664302600472813,0.03546099290780142,0.037825059101654845,0.010638297872340425,0.03546099290780142,0.041371158392434985,0.015366430260047281,0.0,0.0,0.0,0.030732860520094562,0.04491725768321513,0.0,0.06619385342789598,0.0,0.04373522458628842,0.026004728132387706,0.037825059101654845,0.03309692671394799,0.03546099290780142,0.0,0.03664302600472813,0.037825059101654845,0.028368794326241134,0.041371158392434985,0.034278959810874705,0.034278959810874705,0.03900709219858156,0.026004728132387706,0.015366430260047281,0.02955082742316785,0.037825059101654845,0.034278959810874705,0.02127659574468085,0.02364066193853428
1,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03976608187134503,0.03391812865497076,0.031578947368421054,0.02456140350877193,0.03391812865497076,0.03976608187134503,0.044444444444444446,0.031578947368421054,0.0,0.0,0.0,0.050292397660818715,0.03742690058479532,0.0,0.0,0.0,0.03976608187134503,0.02456140350877193,0.02456140350877193,0.042105263157894736,0.03391812865497076,0.0,0.0456140350877193,0.026900584795321637,0.042105263157894736,0.03508771929824561,0.03508771929824561,0.03391812865497076,0.03391812865497076,0.02456140350877193,0.03742690058479532,0.03391812865497076,0.03508771929824561,0.023391812865497075,0.031578947368421054,0.029239766081871343
2,0,0,0,0,0,0,0,0,1,2,2,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048693586698337295,0.022565320665083134,0.0344418052256532,0.030878859857482184,0.0332541567695962,0.06413301662707839,0.017814726840855107,0.0332541567695962,0.0,0.0,0.0,0.0,0.040380047505938245,0.0,0.0,0.0,0.035629453681710214,0.026128266033254157,0.039192399049881234,0.0498812351543943,0.04513064133016627,0.0,0.035629453681710214,0.048693586698337295,0.029691211401425176,0.0332541567695962,0.035629453681710214,0.032066508313539195,0.035629453681710214,0.035629453681710214,0.028503562945368172,0.035629453681710214,0.021377672209026127,0.0344418052256532,0.035629453681710214,0.03681710213776722
1,0,0,0,0,0,2,0,0,1,2,2,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038686987104337635,0.03399765533411489,0.05627198124267292,0.03985932004689332,0.03399765533411489,0.0,0.03985932004689332,0.03399765533411489,0.0,0.0,0.0,0.0,0.04220398593200469,0.0,0.0,0.0,0.04806565064478312,0.03048065650644783,0.04220398593200469,0.03399765533411489,0.03048065650644783,0.0,0.03048065650644783,0.03985932004689332,0.03048065650644783,0.03634232121922626,0.03399765533411489,0.03634232121922626,0.03399765533411489,0.04220398593200469,0.03399765533411489,0.03048065650644783,0.03985932004689332,0.03399765533411489,0.03985932004689332,0.03399765533411489
