2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03233333333333333,0.03166666666666667,0.050333333333333334,0.032,0.04633333333333333,0.026333333333333334,0.042666666666666665,0.03966666666666667,0.052,0.04933333333333333,0.029333333333333333,0.06066666666666667,0.044,0.03966666666666667,0.036,0.061,0.05266666666666667,0.04533333333333334,0.024,0.03966666666666667,0.031,0.031,0.035333333333333335,0.04066666666666666,0.027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0339409176618479,0.04808296668761785,0.034569453174104335,0.0339409176618479,0.043683218101822754,0.0339409176618479,0.036769327467001886,0.0399120050282841,0.06725329981143935,0.04902576995600252,0.027341294783155248,0.04336895034569453,0.053739786297925835,0.031741043368950346,0.026712759270898806,0.0,0.07322438717787555,0.04116907605279698,0.051539912005028284,0.03236957888120679,0.049654305468258955,0.051539912005028284,0.02262727844123193,0.0399120050282841,0.0339409176618479
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.029393564356435642,0.04641089108910891,0.03589108910891089,0.04764851485148515,0.08508663366336634,0.04486386138613861,0.04764851485148515,0.03094059405940594,0.03527227722772277,0.04764851485148515,0.027846534653465347,0.08477722772277228,0.05136138613861386,0.06280940594059406,0.014542079207920793,0.0,0.0,0.03341584158415842,0.03310643564356436,0.04672029702970297,0.04486386138613861,0.043007425742574254,0.03527227722772277,0.034962871287128716,0.03650990099009901
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.03726328649969456,0.037874160048869884,0.0516188149053146,0.09102015882712279,0.0,0.03420891875381796,0.029321930360415395,0.08185705558949298,0.05192425167990226,0.031154551007941355,0.04031765424557117,0.11423335369578497,0.07910812461820403,0.04092852779474649,0.03879047037263286,0.0,0.0,0.03420891875381796,0.022296884544899205,0.02657299938912645,0.048564447159437994,0.036346976175931585,0.021075137446548563,0.030238240684178377,0.021075137446548563
2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.03290839015713015,0.05217906907797213,0.054550844945152686,0.06937444411503113,0.0,0.04595315742662318,0.09012748295286095,0.06789208419804328,0.03765194189149126,0.039727245775274235,0.05721909279573081,0.0,0.023717758671805516,0.03824488585828639,0.034390750074117994,0.0,0.0,0.058108508745923514,0.032315446190335016,0.03616958197450341,0.05603320486214053,0.0486214052772013,0.02549659057219093,0.054254372961755115,0.045063741476430476
1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.031183772328186497,0.04026642446260975,0.0420829548894944,0.13169845594913715,0.0,0.042991220102936725,0.0,0.19860732667272177,0.06267029972752043,0.022403875264910687,0.042991220102936725,0.0,0.02664244626097487,0.036027853466545565,0.027247956403269755,0.0,0.0,0.037844383893430214,0.041174689676052076,0.03814713896457766,0.06630336058128973,0.042991220102936725,0.03209203754162882,0.01634877384196185,0.020284589766878594
2,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.047058823529411764,0.037482900136798905,0.1253077975376197,0.11381668946648427,0.0,0.0506155950752394,0.0,0.0,0.03939808481532148,0.03173734610123119,0.04213406292749658,0.0,0.03337893296853625,0.05280437756497948,0.0399452804377565,0.0,0.0,0.04487004103967168,0.05116279069767442,0.035841313269493844,0.07086183310533516,0.07086183310533516,0.029822161422708618,0.05663474692202462,0.026265389876880985
1,0,0,2,0,2,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.01793462539774371,0.02256291582296789,0.0,0.670234307202777,0.0,0.02256291582296789,0.0,0.0,0.01822389354932022,0.013017066820943014,0.026612669945039052,0.0,0.02227364767139138,0.0202487706103558,0.019380966155626265,0.0,0.0,0.017356089094590684,0.015620480185131617,0.023430720277697426,0.019380966155626265,0.02198437951981487,0.008388776395718832,0.016488284639861153,0.02429852473242696
2,0,0,2,1,2,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.04288939051918736,0.0436418359668924,0.0,0.0,0.0,0.041572610985703536,0.0,0.0,0.0545522949586155,0.04288939051918736,0.03931527464258841,0.0,0.03574115876598947,0.05925507900677201,0.04288939051918736,0.0,0.0,0.04966139954853273,0.048720842738901426,0.0545522949586155,0.14240030097817907,0.13299473288186606,0.0664033107599699,0.05379984951091046,0.048720842738901426
1,0,0,2,1,2,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0.023961661341853034,0.029818956336528223,0.0,0.0,0.0,0.023961661341853034,0.0,0.0,0.036741214057507986,0.036741214057507986,0.03035143769968051,0.0,0.044994675186368474,0.035942492012779555,0.023961661341853034,0.0,0.0,0.06815761448349308,0.05511182108626198,0.03354632587859425,0.0,0.4371671991480298,0.04792332268370607,0.04739084132055378,0.02422790202342918
